CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
7	203	139	0.7917	55.764
215	228	139	0.8188	-279.957
119	203	139	0.8369	114.620
119	215	139	0.8055	240.888
4	203	139	0.8271	114.677
4	228	139	0.8365	-39.012
228	705	139	0.816	97.901
119	170	139	0.959	140.933
7	228	139	0.8185	-97.925
705	1468	139	0.8994	182.048
119	228	139	0.851	-39.069
56	179	139	0.7897	-55.990
170	1468	139	0.8108	99.948
170	228	139	0.892	-180.001
215	1468	139	0.8997	-0.008
51	1468	139	0.8285	178.036
7	119	139	0.805	-58.856
56	215	139	0.7865	125.996
4	705	139	0.7921	58.889
7	215	139	0.9871	182.032
29	56	139	0.7494	100.048
4	119	139	0.9842	0.057
56	228	139	0.9663	-153.961
56	119	139	0.8273	-114.892
119	1468	139	0.78	240.880
179	1468	139	0.9153	181.978
7	705	139	0.982	-0.024
56	203	139	0.9792	-0.272
56	170	139	0.8793	26.040
228	1468	139	0.7717	279.949
170	179	139	0.8623	-82.030
56	705	139	0.788	-56.060
179	705	139	0.9798	-0.071
7	1468	139	0.9028	182.024
7	170	139	0.8596	82.077
4	215	139	0.7912	240.945
203	228	139	0.9659	-153.689
4	179	139	0.7923	58.960
119	705	139	0.8061	58.832
119	179	139	0.8044	58.903
51	1394	139	0.8521	-0.094
179	203	139	0.7932	55.717
4	7	139	0.7914	58.913
4	170	139	0.9453	140.990
7	179	139	0.9872	0.047
4	56	139	0.8169	114.949
4	1468	139	0.7773	240.937
1394	1468	139	0.7857	178.130
29	203	139	0.7637	99.776
170	203	139	0.8865	-26.313
179	228	139	0.8198	-97.971
170	705	139	0.8669	-82.101
203	705	139	0.7971	-55.788
7	56	139	0.7853	56.036
170	215	139	0.8668	99.956
179	215	139	0.9849	181.986
215	705	139	0.9923	-182.056
203	215	139	0.794	126.268
659	712	140	0.7041	52.031
430	750	140	0.7771	-41.014
373	1361	140	0.7323	-24.000
373	712	140	0.7139	26.016
536	1420	140	0.7982	-0.016
373	999	140	0.704	2.016
358	430	140	0.7572	-26.014
371	1420	140	0.9542	-0.026
373	569	140	0.7338	-24.000
430	1231	140	0.8148	-41.965
750	1231	140	0.7601	-0.951
358	1420	140	0.8016	-41.026
536	712	140	0.7243	43.025
373	1105	140	0.7637	-41.985
536	750	140	0.7296	-26.018
373	1205	140	0.7176	-2.009
371	536	140	0.7701	-0.010
358	371	140	0.8159	-41.000
638	1420	140	0.8129	28.032
373	430	140	0.7834	-2.014
358	1205	140	0.7035	-26.009
358	373	140	0.7026	-24.000
569	1361	140	0.9338	0.000
430	1205	140	0.8547	0.005
1205	1231	140	0.7324	-41.970
812	1502	141	0.853	-0.004
540	1084	142	0.9066	-0.000
1027	1140	142	0.8805	54.046
540	1027	142	0.825	-104.074
970	1084	142	0.7583	-40.076
915	970	142	0.9656	303.146
540	970	142	0.8449	40.076
616	1013	143	0.8853	-47.999
1146	1359	144	0.9414	-21.968
411	1121	145	0.9001	-0.001
644	1001	146	0.8266	-57.046
171	180	147	0.97	-0.062
236	341	148	0.7644	-110.139
236	273	148	0.981	-0.075
1173	1413	150	0.9536	0.125
249	1254	151	0.9738	-184.107
249	1142	151	0.7123	-17.939
225	474	153	0.7598	-43.967
225	844	153	0.8229	-25.005
225	813	153	0.7022	30.039
248	844	153	0.7815	-81.067
474	844	153	0.7218	18.961
711	813	153	0.7455	69.978
248	813	153	0.9132	-26.022
225	248	153	0.7176	56.061
813	844	153	0.7806	-55.045
248	474	153	0.7088	-100.028
470	617	154	0.7099	0.076
226	470	154	0.9586	0.004
514	710	156	0.7784	88.053
365	514	156	0.8926	-30.047
365	710	156	0.8355	58.006
1378	1582	160	0.8434	-336.252
199	419	160	0.9803	-0.233
1378	1566	160	0.7396	42.047
199	1566	160	0.9738	251.925
419	1566	160	0.9577	252.158
1378	1564	160	0.797	-168.126
1300	1338	163	0.7149	347.752
1338	1408	163	0.976	219.001
808	1300	163	0.8749	219.176
386	1408	163	0.8814	435.237
386	1338	163	0.8749	216.235
1156	1427	164	0.857	-2.016
135	1277	165	0.9875	452.079
135	1208	165	0.9736	226.108
1208	1277	165	0.9819	225.971
612	957	167	0.7445	344.185
1225	1467	169	0.9784	25.020
1467	1526	169	0.9801	-37.071
1225	1574	169	0.9839	-26.065
98	1386	170	0.8662	246.159
95	399	171	0.9853	30.047
280	399	171	0.9904	28.031
33	280	171	0.9928	-26.016
95	280	171	0.9891	2.016
33	399	171	0.9916	2.016
33	95	171	0.9881	-28.031
223	1223	172	0.9047	69.990
1221	1223	172	0.9276	43.977
157	828	175	0.9872	147.059
125	177	176	0.7124	-66.073
685	1405	177	0.921	0.058
1169	1484	178	0.7478	2.015
890	902	179	0.794	11.027
890	1010	179	0.7738	-0.984
582	906	182	0.8641	-10.814
906	1187	182	0.8179	10.814
582	1187	182	0.8998	0.000
529	904	183	0.9766	290.134
561	1343	184	0.9395	296.032
262	1343	184	0.9217	0.000
1054	1343	184	0.7468	0.000
561	1054	184	0.7369	296.032
262	1054	184	0.8076	-0.000
921	1054	184	0.7652	296.141
561	921	184	0.7526	-0.109
921	1343	184	0.7267	296.141
262	561	184	0.8903	-296.032
525	1104	185	0.9301	-18.010
1104	1131	185	0.8074	29.974
757	1460	186	0.983	0.000
161	441	188	0.8914	53.900
1347	1462	188	0.7913	-45.058
441	1347	188	0.8652	374.282
441	1462	188	0.7249	329.223
161	1347	188	0.8109	428.182
103	272	190	0.9547	-0.135
59	526	193	0.7772	311.826
257	1546	197	0.8377	-271.949
1387	1577	198	0.9441	1.530
339	924	199	0.7526	0.067
716	1429	200	0.9819	-148.052
587	821	202	0.7342	-74.018
990	1262	204	0.8753	-41.056
919	990	204	0.897	18.011
463	919	204	0.951	23.083
463	990	204	0.8828	41.093
919	1262	204	0.9523	-23.045
463	1262	204	0.9802	0.038
1033	1160	205	0.9084	471.756
901	1435	207	0.7726	443.732
222	314	210	0.7988	253.816
314	1447	210	0.8577	139.037
553	1252	212	0.9003	-0.018
23	70	213	0.9889	0.025
914	1509	215	0.866	-44.026
224	1538	216	0.801	-0.000
394	1355	219	0.8116	-27.995
394	1090	219	0.7797	-365.089
974	1293	221	0.9382	0.000
88	495	222	0.7874	278.119
93	218	224	0.9757	161.805
45	534	228	0.8754	-0.552
76	735	229	0.9617	216.816
202	1196	230	0.9617	26.924
250	1196	230	0.9685	111.015
202	250	230	0.983	-84.091
80	1388	233	0.9486	222.958
235	1388	233	0.9461	222.958
80	235	233	0.9624	0.000
777	787	234	0.7619	293.116
151	284	235	0.7293	-178.048
151	1543	235	0.9814	0.012
284	1543	235	0.7275	178.061
151	457	235	0.7048	-0.031
800	1188	236	0.7958	-0.036
1278	1441	237	0.9621	199.120
187	1561	238	0.7656	-26.065
187	369	238	0.9343	-190.105
58	316	240	0.9828	-0.144
727	878	241	0.8923	318.907
231	1315	255	0.9761	270.113
621	1170	257	0.937	-0.026
124	251	258	0.9697	0.032
773	806	259	0.8875	-2.018
444	551	259	0.7613	-24.001
444	773	259	0.8471	-26.015
444	806	259	0.8824	-28.033
551	806	259	0.7712	-4.032
551	773	259	0.8383	-2.014
1132	1471	262	0.775	-28.031
765	1419	268	0.9727	-144.021
493	846	271	0.8329	55.990
493	747	271	0.9454	26.014
165	1555	272	0.9898	161.095
1393	1570	273	0.7199	19.968
28	361	276	0.8441	-133.876
1360	1410	289	0.7861	-274.637
206	1198	294	0.8188	77.015
344	679	297	0.8827	-0.045
